,METHOD,REGION,ANALYSIS_YEAR,ISLAND,Sector,GENUS_CODE,n,Ntot,Mean_AdColDen,SE_AdColDen,Mean_JuvColDen,SE_JuvColDen,Mean_Ave.od,SE_Ave.od,Mean_Ave.rd,SE_Ave.rd,Mean_Ave.size,SE_Ave.size,Mean_BLE_Prev,SE_BLE_Prev,Mean_AcuteDZ_Prev,SE_AcuteDZ_Prev,Mean_ChronicDZ_Prev,SE_ChronicDZ_Prev
3941,DIVER,MHI,2016,Oahu,OAH_SOUTH,OUSP,9,36167,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
3942,DIVER,MHI,2016,Oahu,OAH_SOUTH,OXSP,9,36167,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
3943,DIVER,MHI,2016,Oahu,OAH_SOUTH,PACS,9,36167,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
3944,DIVER,MHI,2016,Oahu,OAH_SOUTH,PALS,9,36167,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
3945,DIVER,MHI,2016,Oahu,OAH_SOUTH,PARA,9,36167,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
3946,DIVER,MHI,2016,Oahu,OAH_SOUTH,PAVS,9,36167,0.090292716,0.034662238,0,0,31.7311822,4.181112676,0,0,19.44722695,0.71596457,0,0,0,0,0,0
3947,DIVER,MHI,2016,Oahu,OAH_SOUTH,PESP,9,36167,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
3948,DIVER,MHI,2016,Oahu,OAH_SOUTH,PHSP,9,36167,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
3949,DIVER,MHI,2016,Oahu,OAH_SOUTH,PLER,9,36167,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
3950,DIVER,MHI,2016,Oahu,OAH_SOUTH,PLES,9,36167,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
3951,DIVER,MHI,2016,Oahu,OAH_SOUTH,PLSP,9,36167,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
3952,DIVER,MHI,2016,Oahu,OAH_SOUTH,POCS,9,36167,0.425658174,0.081445396,0.905983201,0.181003599,9.781020719,2.606674008,1.753309853,0.549007731,17.95862091,2.009933194,18.41189667,7.384485245,1.584195075,1.584032674,0,0
3953,DIVER,MHI,2016,Oahu,OAH_SOUTH,PODS,9,36167,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
3954,DIVER,MHI,2016,Oahu,OAH_SOUTH,POLY,9,36167,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
3955,DIVER,MHI,2016,Oahu,OAH_SOUTH,POSP,9,36167,3.255963309,0.797392895,3.134087474,1.022584992,26.76829914,3.502001817,0.340950627,0.146440489,13.34962513,0.751807217,2.078726002,0.605173303,0.500123452,0.500059758,2.412141637,1.015401947
3956,DIVER,MHI,2016,Oahu,OAH_SOUTH,PSSP,9,36167,0.133549806,0.099472345,0,0,12.02114826,0.334249199,0,0,10.43481545,0.104207103,30.29546515,24.73360793,0,0,0,0
3957,DIVER,MHI,2016,Oahu,OAH_SOUTH,SASP,9,36167,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
3958,DIVER,MHI,2016,Oahu,OAH_SOUTH,SCAS,9,36167,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
3959,DIVER,MHI,2016,Oahu,OAH_SOUTH,SCSP,9,36167,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
3960,DIVER,MHI,2016,Oahu,OAH_SOUTH,SESP,9,36167,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
3961,DIVER,MHI,2016,Oahu,OAH_SOUTH,SSSS,9,36167,4.827742717,0.98778201,5.394554736,1.3413318,25.87344519,3.157500728,0.588452922,0.156028556,16.32771011,1.633753551,6.0744166,1.000700736,0.476974298,0.36502887,1.626815082,0.684815177
3962,DIVER,MHI,2016,Oahu,OAH_SOUTH,STSP,9,36167,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
3963,DIVER,MHI,2016,Oahu,OAH_SOUTH,STYP,9,36167,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
3964,DIVER,MHI,2016,Oahu,OAH_SOUTH,STYS,9,36167,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
3965,DIVER,MHI,2016,Oahu,OAH_SOUTH,SYSP,9,36167,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
3966,DIVER,MHI,2016,Oahu,OAH_SOUTH,TUBA,9,36167,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
3967,DIVER,MHI,2016,Oahu,OAH_SOUTH,TURS,9,36167,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
3968,DIVER,MHI,2016,Oahu,OAH_SOUTH,UNKN,9,36167,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
3969,DIVER,MHI,2019,Hawaii,HAW_HAMAKUA,ACAS,11,19723,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
3970,DIVER,MHI,2019,Hawaii,HAW_HAMAKUA,ACSP,11,19723,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
3971,DIVER,MHI,2019,Hawaii,HAW_HAMAKUA,ALSP,11,19723,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
3972,DIVER,MHI,2019,Hawaii,HAW_HAMAKUA,ASSP,11,19723,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
3973,DIVER,MHI,2019,Hawaii,HAW_HAMAKUA,ASTS,11,19723,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
3974,DIVER,MHI,2019,Hawaii,HAW_HAMAKUA,BASP,11,19723,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
3975,DIVER,MHI,2019,Hawaii,HAW_HAMAKUA,CASP,11,19723,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
3976,DIVER,MHI,2019,Hawaii,HAW_HAMAKUA,COES,11,19723,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
3977,DIVER,MHI,2019,Hawaii,HAW_HAMAKUA,COSP,11,19723,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
3978,DIVER,MHI,2019,Hawaii,HAW_HAMAKUA,CTSP,11,19723,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
3979,DIVER,MHI,2019,Hawaii,HAW_HAMAKUA,CYPS,11,19723,0.056647062,0.042873263,0.113294124,0.11324341,2.114823641,0.106766911,0,0,1.529470669,0.200187958,26.6666666,18.84774024,0,0,0,0
3980,DIVER,MHI,2019,Hawaii,HAW_HAMAKUA,CYSP,11,19723,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
3981,DIVER,MHI,2019,Hawaii,HAW_HAMAKUA,DIAS,11,19723,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
3982,DIVER,MHI,2019,Hawaii,HAW_HAMAKUA,DISP,11,19723,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
3983,DIVER,MHI,2019,Hawaii,HAW_HAMAKUA,ECHL,11,19723,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
3984,DIVER,MHI,2019,Hawaii,HAW_HAMAKUA,ECHP,11,19723,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
3985,DIVER,MHI,2019,Hawaii,HAW_HAMAKUA,EUSP,11,19723,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
3986,DIVER,MHI,2019,Hawaii,HAW_HAMAKUA,FASP,11,19723,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
3987,DIVER,MHI,2019,Hawaii,HAW_HAMAKUA,FAVS,11,19723,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
3988,DIVER,MHI,2019,Hawaii,HAW_HAMAKUA,FUSP,11,19723,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
3989,DIVER,MHI,2019,Hawaii,HAW_HAMAKUA,GARS,11,19723,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
3990,DIVER,MHI,2019,Hawaii,HAW_HAMAKUA,GASP,11,19723,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
3991,DIVER,MHI,2019,Hawaii,HAW_HAMAKUA,GONS,11,19723,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
3992,DIVER,MHI,2019,Hawaii,HAW_HAMAKUA,GOSP,11,19723,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
3993,DIVER,MHI,2019,Hawaii,HAW_HAMAKUA,HASP,11,19723,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
3994,DIVER,MHI,2019,Hawaii,HAW_HAMAKUA,HERS,11,19723,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
3995,DIVER,MHI,2019,Hawaii,HAW_HAMAKUA,HYSP,11,19723,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
3996,DIVER,MHI,2019,Hawaii,HAW_HAMAKUA,ISSP,11,19723,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
3997,DIVER,MHI,2019,Hawaii,HAW_HAMAKUA,LEPS,11,19723,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
3998,DIVER,MHI,2019,Hawaii,HAW_HAMAKUA,LEPT,11,19723,0.019388109,0.01403592,0,0,20.99984789,0,0,0,17.64959692,0,0,0,0,0,0,0
3999,DIVER,MHI,2019,Hawaii,HAW_HAMAKUA,LESP,11,19723,0.070001183,0.069983435,0.10611835,0.051635889,4.071497381,0,0,0,2.421469495,0,0,0,0,0,0,0
4000,DIVER,MHI,2019,Hawaii,HAW_HAMAKUA,LOBS,11,19723,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
4001,DIVER,MHI,2019,Hawaii,HAW_HAMAKUA,MESP,11,19723,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
4002,DIVER,MHI,2019,Hawaii,HAW_HAMAKUA,MONS,11,19723,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
4003,DIVER,MHI,2019,Hawaii,HAW_HAMAKUA,MOSP,11,19723,2.797307571,1.039749049,1.780160782,0.641259996,19.03075684,3.707298681,0.15926336,0.118945131,18.2393453,1.637303486,7.110520985,3.732651195,0,0,0,0
4004,DIVER,MHI,2019,Hawaii,HAW_HAMAKUA,MYSP,11,19723,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
4005,DIVER,MHI,2019,Hawaii,HAW_HAMAKUA,OUSP,11,19723,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
4006,DIVER,MHI,2019,Hawaii,HAW_HAMAKUA,OXSP,11,19723,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
4007,DIVER,MHI,2019,Hawaii,HAW_HAMAKUA,PACS,11,19723,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
4008,DIVER,MHI,2019,Hawaii,HAW_HAMAKUA,PALS,11,19723,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
4009,DIVER,MHI,2019,Hawaii,HAW_HAMAKUA,PARA,11,19723,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
4010,DIVER,MHI,2019,Hawaii,HAW_HAMAKUA,PAVS,11,19723,0.023670334,0.023665263,0,0,30.77143437,0,0,0,5.680880191,0,0,0,0,0,0,0
4011,DIVER,MHI,2019,Hawaii,HAW_HAMAKUA,PESP,11,19723,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
4012,DIVER,MHI,2019,Hawaii,HAW_HAMAKUA,PHSP,11,19723,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
4013,DIVER,MHI,2019,Hawaii,HAW_HAMAKUA,PLER,11,19723,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
4014,DIVER,MHI,2019,Hawaii,HAW_HAMAKUA,PLES,11,19723,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
4015,DIVER,MHI,2019,Hawaii,HAW_HAMAKUA,PLSP,11,19723,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
4016,DIVER,MHI,2019,Hawaii,HAW_HAMAKUA,POCS,11,19723,0.468933056,0.139983172,1.272199829,0.395328908,5.026556038,1.054815714,0.293980681,0.13554266,14.19589471,0.855402955,16.78734341,7.083514202,0,0,0,0
4017,DIVER,MHI,2019,Hawaii,HAW_HAMAKUA,PODS,11,19723,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
4018,DIVER,MHI,2019,Hawaii,HAW_HAMAKUA,POLY,11,19723,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
4019,DIVER,MHI,2019,Hawaii,HAW_HAMAKUA,POSP,11,19723,2.751810633,0.838436177,2.867241151,1.0892283,26.2622318,3.33999168,0.041539687,0.023985191,15.34237275,2.030422204,0.704558243,0.491269429,0.860173075,0.496514768,6.160100512,2.394919721
4020,DIVER,MHI,2019,Hawaii,HAW_HAMAKUA,PSSP,11,19723,0.011835167,0.011832632,0,0,23.67033413,0,0,0,8.994726969,0,0,0,0,0,400,0
4021,DIVER,MHI,2019,Hawaii,HAW_HAMAKUA,SASP,11,19723,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
4022,DIVER,MHI,2019,Hawaii,HAW_HAMAKUA,SCAS,11,19723,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
4023,DIVER,MHI,2019,Hawaii,HAW_HAMAKUA,SCSP,11,19723,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
4024,DIVER,MHI,2019,Hawaii,HAW_HAMAKUA,SESP,11,19723,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
4025,DIVER,MHI,2019,Hawaii,HAW_HAMAKUA,SSSS,11,19723,6.199593115,1.794855544,6.178464793,1.604288801,20.9929511,2.9784272,0.162597557,0.087740107,15.20242081,1.725288106,3.601382381,1.563731886,0.381804639,0.220387789,2.925183388,1.091215101
4026,DIVER,MHI,2019,Hawaii,HAW_HAMAKUA,STSP,11,19723,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
4027,DIVER,MHI,2019,Hawaii,HAW_HAMAKUA,STYP,11,19723,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
4028,DIVER,MHI,2019,Hawaii,HAW_HAMAKUA,STYS,11,19723,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
4029,DIVER,MHI,2019,Hawaii,HAW_HAMAKUA,SYSP,11,19723,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
4030,DIVER,MHI,2019,Hawaii,HAW_HAMAKUA,TUBA,11,19723,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
4031,DIVER,MHI,2019,Hawaii,HAW_HAMAKUA,TURS,11,19723,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
4032,DIVER,MHI,2019,Hawaii,HAW_HAMAKUA,UNKN,11,19723,0,0,0.039450557,0.039442106,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
4033,DIVER,MHI,2019,Hawaii,HAW_KONA,ACAS,26,22910,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
4034,DIVER,MHI,2019,Hawaii,HAW_KONA,ACSP,26,22910,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
4035,DIVER,MHI,2019,Hawaii,HAW_KONA,ALSP,26,22910,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
4036,DIVER,MHI,2019,Hawaii,HAW_KONA,ASSP,26,22910,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
4037,DIVER,MHI,2019,Hawaii,HAW_KONA,ASTS,26,22910,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
4038,DIVER,MHI,2019,Hawaii,HAW_KONA,BASP,26,22910,0.008250546,0.005497453,0,0,16.50109123,4.609754508,0,0,5.362854649,0,0,0,0,0,0,0
4039,DIVER,MHI,2019,Hawaii,HAW_KONA,CASP,26,22910,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
4040,DIVER,MHI,2019,Hawaii,HAW_KONA,COES,26,22910,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
4041,DIVER,MHI,2019,Hawaii,HAW_KONA,COSP,26,22910,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
4042,DIVER,MHI,2019,Hawaii,HAW_KONA,CTSP,26,22910,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
4043,DIVER,MHI,2019,Hawaii,HAW_KONA,CYPS,26,22910,0,0,0.023509061,0.023494507,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
4044,DIVER,MHI,2019,Hawaii,HAW_KONA,CYSP,26,22910,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
4045,DIVER,MHI,2019,Hawaii,HAW_KONA,DIAS,26,22910,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
4046,DIVER,MHI,2019,Hawaii,HAW_KONA,DISP,26,22910,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
4047,DIVER,MHI,2019,Hawaii,HAW_KONA,ECHL,26,22910,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
4048,DIVER,MHI,2019,Hawaii,HAW_KONA,ECHP,26,22910,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
4049,DIVER,MHI,2019,Hawaii,HAW_KONA,EUSP,26,22910,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
4050,DIVER,MHI,2019,Hawaii,HAW_KONA,FASP,26,22910,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
4051,DIVER,MHI,2019,Hawaii,HAW_KONA,FAVS,26,22910,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
4052,DIVER,MHI,2019,Hawaii,HAW_KONA,FUSP,26,22910,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
4053,DIVER,MHI,2019,Hawaii,HAW_KONA,GARS,26,22910,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
4054,DIVER,MHI,2019,Hawaii,HAW_KONA,GASP,26,22910,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
4055,DIVER,MHI,2019,Hawaii,HAW_KONA,GONS,26,22910,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
4056,DIVER,MHI,2019,Hawaii,HAW_KONA,GOSP,26,22910,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
4057,DIVER,MHI,2019,Hawaii,HAW_KONA,HASP,26,22910,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
4058,DIVER,MHI,2019,Hawaii,HAW_KONA,HERS,26,22910,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
4059,DIVER,MHI,2019,Hawaii,HAW_KONA,HYSP,26,22910,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
4060,DIVER,MHI,2019,Hawaii,HAW_KONA,ISSP,26,22910,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
4061,DIVER,MHI,2019,Hawaii,HAW_KONA,LEPS,26,22910,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
4062,DIVER,MHI,2019,Hawaii,HAW_KONA,LEPT,26,22910,0.007651632,0.005423992,0.020626364,0.020615449,40.42767351,0,0,0,11.07498909,0,0,0,0,0,0,0
4063,DIVER,MHI,2019,Hawaii,HAW_KONA,LESP,26,22910,0,0,0.013750909,0.013743633,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
4064,DIVER,MHI,2019,Hawaii,HAW_KONA,LOBS,26,22910,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
4065,DIVER,MHI,2019,Hawaii,HAW_KONA,MESP,26,22910,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
4066,DIVER,MHI,2019,Hawaii,HAW_KONA,MONS,26,22910,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
4067,DIVER,MHI,2019,Hawaii,HAW_KONA,MOSP,26,22910,1.004242259,0.227980998,1.298770228,0.283660577,8.532406572,1.374160382,0.377562023,0.311857193,9.626465013,0.606861988,40.02753844,10.15283081,0,0,0.456427362,0.432775876
4068,DIVER,MHI,2019,Hawaii,HAW_KONA,MYSP,26,22910,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
4069,DIVER,MHI,2019,Hawaii,HAW_KONA,OUSP,26,22910,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
4070,DIVER,MHI,2019,Hawaii,HAW_KONA,OXSP,26,22910,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
4071,DIVER,MHI,2019,Hawaii,HAW_KONA,PACS,26,22910,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
4072,DIVER,MHI,2019,Hawaii,HAW_KONA,PALS,26,22910,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
4073,DIVER,MHI,2019,Hawaii,HAW_KONA,PARA,26,22910,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
4074,DIVER,MHI,2019,Hawaii,HAW_KONA,PAVS,26,22910,0.442188472,0.205144159,0.246890409,0.13083761,24.99280602,2.463441606,0,0,13.10666206,1.845950607,1.794327232,1.19547759,0,0,1.794327232,1.19547759
4075,DIVER,MHI,2019,Hawaii,HAW_KONA,PESP,26,22910,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
4076,DIVER,MHI,2019,Hawaii,HAW_KONA,PHSP,26,22910,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
4077,DIVER,MHI,2019,Hawaii,HAW_KONA,PLER,26,22910,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
4078,DIVER,MHI,2019,Hawaii,HAW_KONA,PLES,26,22910,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
4079,DIVER,MHI,2019,Hawaii,HAW_KONA,PLSP,26,22910,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
4080,DIVER,MHI,2019,Hawaii,HAW_KONA,POCS,26,22910,0.086917067,0.033754799,0.937085455,0.214220971,3.190635276,1.066073553,3.008011422,1.759540605,8.116324931,0.81777491,20.99413942,9.656455596,0,0,0,0
4081,DIVER,MHI,2019,Hawaii,HAW_KONA,PODS,26,22910,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
4082,DIVER,MHI,2019,Hawaii,HAW_KONA,POLY,26,22910,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
4083,DIVER,MHI,2019,Hawaii,HAW_KONA,POSP,26,22910,8.017922529,0.991218977,5.870557576,1.086244483,28.83255696,2.083205393,0.464709122,0.134998316,19.27302663,1.348326632,0.463984293,0.197976594,2.370302901,0.520870868,2.419646778,0.805238691
4084,DIVER,MHI,2019,Hawaii,HAW_KONA,PSSP,26,22910,0.013395315,0.00752733,0.027501819,0.018324843,24.45656918,1.843901803,0,0,8.967503274,1.014145992,0,0,0,0,0,0
4085,DIVER,MHI,2019,Hawaii,HAW_KONA,SASP,26,22910,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
4086,DIVER,MHI,2019,Hawaii,HAW_KONA,SCAS,26,22910,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
4087,DIVER,MHI,2019,Hawaii,HAW_KONA,SCSP,26,22910,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
4088,DIVER,MHI,2019,Hawaii,HAW_KONA,SESP,26,22910,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
4089,DIVER,MHI,2019,Hawaii,HAW_KONA,SSSS,27,22910,9.412242941,1.128229928,8.273540667,1.286349445,26.93461102,1.942931957,0.534554899,0.147543401,18.68327113,1.231776197,4.280199179,1.15721057,1.98919603,0.429230873,2.093791782,0.681935194
4090,DIVER,MHI,2019,Hawaii,HAW_KONA,STSP,26,22910,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
4091,DIVER,MHI,2019,Hawaii,HAW_KONA,STYP,26,22910,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
4092,DIVER,MHI,2019,Hawaii,HAW_KONA,STYS,26,22910,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
4093,DIVER,MHI,2019,Hawaii,HAW_KONA,SYSP,26,22910,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
4094,DIVER,MHI,2019,Hawaii,HAW_KONA,TUBA,26,22910,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
4095,DIVER,MHI,2019,Hawaii,HAW_KONA,TURS,26,22910,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
4096,DIVER,MHI,2019,Hawaii,HAW_KONA,UNKN,26,22910,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
4097,DIVER,MHI,2019,Hawaii,HAW_PUNA,ACAS,11,16255,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
4098,DIVER,MHI,2019,Hawaii,HAW_PUNA,ACSP,11,16255,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
4099,DIVER,MHI,2019,Hawaii,HAW_PUNA,ALSP,11,16255,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
4100,DIVER,MHI,2019,Hawaii,HAW_PUNA,ASSP,11,16255,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
4101,DIVER,MHI,2019,Hawaii,HAW_PUNA,ASTS,11,16255,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
4102,DIVER,MHI,2019,Hawaii,HAW_PUNA,BASP,11,16255,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
4103,DIVER,MHI,2019,Hawaii,HAW_PUNA,CASP,11,16255,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
4104,DIVER,MHI,2019,Hawaii,HAW_PUNA,COES,11,16255,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
4105,DIVER,MHI,2019,Hawaii,HAW_PUNA,COSP,11,16255,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
