,Mean.REGION,Mean.ISLAND,Mean.ANALYSIS_SEC,Mean.OBS_YEAR,Mean.N,Mean.ENC,Mean.UPMA,Mean.TURFH,Mean.FREE,Mean.CCAH,Mean.FOL,Mean.TURFR,Mean.EMA,Mean.OCTO,Mean.UI,Mean.SAND,Mean.BR,Mean.SP,Mean.AMNE,Mean.BGMA,Mean.CCAR,Mean.MASS,Mean.NS,Mean.HAL,Mean.HARD,Mean.TAB,Mean.TUN,Mean.ZO,Mean.COL,Mean.CMOR,Mean.RUB,Mean.BRY,Mean.GC,Mean.USC,Mean.POCS,Mean.ISSP,Mean.POMA,Mean.HALI,Mean.ECHP,Mean.MICR,Mean.GALS,Mean.ACBR,Mean.FASP,Mean.STYS,Mean.ASSP,Mean.GONS,Mean.LEPT,Mean.PLLE,Mean.MOEN,Mean.HYSP,Mean.FAVS,Mean.PAVS,Mean.PONM,Mean.CYPS,Mean.GASP,Mean.LOSY,Mean.TURS,Mean.ACAS,Mean.MONE,Mean.GOAL,Mean.ASPP,Mean.COSP,Mean.PADI,Mean.PESP,Mean.PSSP,Mean.FINE,Mean.ACTA,Mean.CAUL,Mean.DICO,Mean.AMSP,Mean.LESP,Mean.AVSP,Mean.GALI,Mean.NEOM,Mean.DICT,Mean.SG,Mean.LOBO,Mean.CHLS,Mean.ECHL,Mean.BI,Mean.ACPH,Mean.LOBS,Mean.MOFO,Mean.PAEN,Mean.POFO,Mean.MISP,Mean.POBR,Mean.RDMA,Mean.POEN,Mean.GRMA,Mean.DISP,Mean.MONS,Mean.LPHY,Mean.PLSP,Mean.SYSP,Mean.PAMA,Mean.MESP,Mean.PACS,Mean.FUSP,Mean.MOBR,Mean.OUSP,Mean.HYCO,Mean.HCOE,Mean.BRMA,Mean.PAFO,Mean.EUSP,Mean.PLER,Mean.ASTS,Mean.PHSP,Mean.ANTI,Mean.TOT_AREA_WT,PooledSE.REGION,PooledSE.ISLAND,PooledSE.ANALYSIS_SEC,PooledSE.OBS_YEAR,PooledSE.N,PooledSE.ENC,PooledSE.UPMA,PooledSE.TURFH,PooledSE.FREE,PooledSE.CCAH,PooledSE.FOL,PooledSE.TURFR,PooledSE.EMA,PooledSE.OCTO,PooledSE.UI,PooledSE.SAND,PooledSE.BR,PooledSE.SP,PooledSE.AMNE,PooledSE.BGMA,PooledSE.CCAR,PooledSE.MASS,PooledSE.NS,PooledSE.HAL,PooledSE.HARD,PooledSE.TAB,PooledSE.TUN,PooledSE.ZO,PooledSE.COL,PooledSE.CMOR,PooledSE.RUB,PooledSE.BRY,PooledSE.GC,PooledSE.USC,PooledSE.POCS,PooledSE.ISSP,PooledSE.POMA,PooledSE.HALI,PooledSE.ECHP,PooledSE.MICR,PooledSE.GALS,PooledSE.ACBR,PooledSE.FASP,PooledSE.STYS,PooledSE.ASSP,PooledSE.GONS,PooledSE.LEPT,PooledSE.PLLE,PooledSE.MOEN,PooledSE.HYSP,PooledSE.FAVS,PooledSE.PAVS,PooledSE.PONM,PooledSE.CYPS,PooledSE.GASP,PooledSE.LOSY,PooledSE.TURS,PooledSE.ACAS,PooledSE.MONE,PooledSE.GOAL,PooledSE.ASPP,PooledSE.COSP,PooledSE.PADI,PooledSE.PESP,PooledSE.PSSP,PooledSE.FINE,PooledSE.ACTA,PooledSE.CAUL,PooledSE.DICO,PooledSE.AMSP,PooledSE.LESP,PooledSE.AVSP,PooledSE.GALI,PooledSE.NEOM,PooledSE.DICT,PooledSE.SG,PooledSE.LOBO,PooledSE.CHLS,PooledSE.ECHL,PooledSE.BI,PooledSE.ACPH,PooledSE.LOBS,PooledSE.MOFO,PooledSE.PAEN,PooledSE.POFO,PooledSE.MISP,PooledSE.POBR,PooledSE.RDMA,PooledSE.POEN,PooledSE.GRMA,PooledSE.DISP,PooledSE.MONS,PooledSE.LPHY,PooledSE.PLSP,PooledSE.SYSP,PooledSE.PAMA,PooledSE.MESP,PooledSE.PACS,PooledSE.FUSP,PooledSE.MOBR,PooledSE.OUSP,PooledSE.HYCO,PooledSE.HCOE,PooledSE.BRMA,PooledSE.PAFO,PooledSE.EUSP,PooledSE.PLER,PooledSE.ASTS,PooledSE.PHSP,PooledSE.ANTI
88,MHI,Niihau,NII_WEST,2013,19,0,0.807429799,93.3405888,0,1.98689515,0,0.099233756,0.510070181,0,0,1.186084401,0,0,0,0.531127321,0,0,0,0,0,0,0,0.021140409,0,0,0,0,0,0,1.099328374,0,0.24553353,0.075200052,0,0,0,0,0,0,0,0,0,0,0.034332157,0,0,0,0,0,0,0,0,0,0,0,0.035729751,0,0,0,0,0,0,0,0.027306319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5380.849639,MHI,Niihau,NII_WEST,2013,19,0,0.624369861,0.98609551,0,0.548345886,0,0.071979015,0.266560503,0,0,0.640363911,0,0,0,0.20475515,0,0,0,0,0,0,0,0.015122437,0,0,0,0,0,0,0.313070306,0,0.051091672,0.075178064,0,0,0,0,0,0,0,0,0,0,0.028119009,0,0,0,0,0,0,0,0,0,0,0,0.029016517,0,0,0,0,0,0,0,0.027298335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,MHI,Oahu,OAH_EAST,2013,20,0.288713738,3.313088697,67.23141414,0,1.491404397,0,1.47939362,1.177798484,0.017804515,0,8.985591257,0,0,0,0.140068917,0.111134111,0.078017733,0,0,0.111749067,0,0,0.018171618,0,0,1.00588409,0,0,0.015778867,1.103104204,0,2.996618276,0.572678689,0,0,0,0,0,0,0,0,0.01804758,0,7.410729861,0,0,0.161870952,0.407150277,0,0,0,0,0,1.050505834,0,0.742412278,0,0,0,0,0.052333882,0,0,0.018534917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4369.086288,MHI,Oahu,OAH_EAST,2013,20,0.167708195,1.783563134,3.483000104,0,0.500447702,0,0.529145416,0.406833997,0.017794879,0,1.992879771,0,0,0,0.104774736,0.064674634,0.060224434,0,0,0.077526724,0,0,0.018161784,0,0,0.59004104,0,0,0.01576879,0.159407805,0,0.644240328,0.224687901,0,0,0,0,0,0,0,0,0.018037813,0,1.601740851,0,0,0.094754214,0.32617479,0,0,0,0,0,0.540997684,0,0.741990845,0,0,0,0,0.052304175,0,0,0.018524395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,MHI,Oahu,OAH_NE,2013,29,0.223738979,5.74601799,71.87586404,0,2.375870045,0,0.68896177,1.570932193,0,0,3.002412205,0,0.009153024,0,0.434231012,0.010339716,0,0,0,0,0,0,0,0,0,0.062608402,0,0.020197221,0,1.318233142,0,3.028266577,1.530172572,0,0,0,0,0.01003461,0,0,0,0.049841938,0,5.717233064,0,0,0.127777049,0.639425574,0,0,0.028762857,0,0,1.278181048,0,0.106659175,0,0,0.106209735,0,0,0,0,0.018177499,0,0,0,0,0.01003461,0,0,0,0.010663958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7500.048031,MHI,Oahu,OAH_NE,2013,29,0.075773391,1.819785158,3.184515789,0,0.583718904,0,0.45009712,0.391019295,0,0,0.74366788,0,0.00914168,0,0.209952488,0.010334084,0,0,0,0,0,0,0,0,0,0.044140488,0,0.020191048,0,0.181074651,0,0.77179068,0.290452586,0,0,0,0,0.010029144,0,0,0,0.036337959,0,1.623493729,0,0,0.061716531,0.220156057,0,0,0.021118664,0,0,0.838758573,0,0.056680708,0,0,0.069040122,0,0,0,0,0.018171943,0,0,0,0,0.010029144,0,0,0,0.01065815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,MHI,Oahu,OAH_NORTH,2013,16,0.067384747,0.803098576,86.32139273,0,1.451736944,0,0.064852945,0.192952486,0,0,1.189754691,0,0,0,0.065997584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.363318423,0,3.980977588,0.850228556,0,0,0.025570998,0,0,0,0,0,0.045390465,0,3.473812345,0,0,0.035657019,0.013754338,0,0,0,0,0,0.712969335,0,0,0,0.208690951,0.039281947,0,0,0,0,0,0,0,0,0.068534657,0.024642678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2559.800691,MHI,Oahu,OAH_NORTH,2013,16,0.067335569,0.273461352,2.03736157,0,0.477369943,0,0.052911723,0.108693766,0,0,0.463101095,0,0,0,0.049182567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077956103,0,0.996198664,0.164827001,0,0,0.025554269,0,0,0,0,0,0.04536077,0,1.01829204,0,0,0.02585527,0.013738876,0,0,0,0,0,0.712167856,0,0,0,0.185483474,0.028992902,0,0,0,0,0,0,0,0,0.06848464,0.024626557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,MHI,Oahu,OAH_SOUTH,2013,28,0.029389785,6.955591003,73.87247065,0,0.81656141,0,1.301476936,1.25744306,0.009014258,0,8.947636783,0,0.051369501,0,1.344918331,0.022704391,0.009199482,0,0,0,0,0,0.023055373,0,0,0.05838441,0,0,0,0.837375828,0,2.409991994,0.250243168,0,0,0,0,0,0,0,0,0.029048598,0,1.096346769,0,0,0,0.218251248,0,0,0,0,0,0.283629478,0,0.024791191,0,0.014571571,0.068113172,0.022036615,0,0,0,0.046384998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9041.70869,MHI,Oahu,OAH_SOUTH,2013,28,0.019586986,2.523410159,4.054431671,0,0.177966705,0,0.660202353,0.422622281,0.009009617,0,2.886339605,0,0.039558682,0,0.585565341,0.022695079,0.009194747,0,0,0,0,0,0.015538236,0,0,0.038910615,0,0,0,0.180791103,0,0.465291229,0.091342381,0,0,0,0,0,0,0,0,0.019360784,0,0.582464383,0,0,0,0.122352778,0,0,0,0,0,0.236648002,0,0.024781024,0,0.014566931,0.068085238,0.022027577,0,0,0,0.035620576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,MHI,Hawaii,HAW_HAMAKUA,2015,27,1.001600524,0.269188252,73.31081819,0,3.215255871,0,0.563005938,5.487961312,0.008896575,0,9.421799729,0.008896575,0.034841366,0,0.155845364,0,0.061616864,0,0,0.185369654,0,0,0.028420551,0,0,0.078072433,0,0,0,1.107936028,0,1.979167549,0,0,0,0,0,0,0,0,0,0,0,2.105713106,0,0,0,0,0,0,0,0,0,0,0,0.25920166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009668847,0,0,0,0,0,0.039171632,0,0.010162876,0,0,0,0.657389108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4930.831404,MHI,Hawaii,HAW_HAMAKUA,2015,27,0.184293742,0.106230374,2.606857572,0,0.627264747,0,0.133916823,1.256457164,0.008888472,0,2.290649533,0.008888472,0.024697043,0,0.065454552,0,0.029411287,0,0,0.056216138,0,0,0.020534858,0,0,0.055037883,0,0,0,0.222480811,0,0.269206386,0,0,0,0,0,0,0,0,0,0,0,0.618722718,0,0,0,0,0,0,0,0,0,0,0,0.158114696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009660041,0,0,0,0,0,0.026802481,0,0.01015362,0,0,0,0.130627941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,MHI,Hawaii,HAW_KONA,2015,65,0.418099907,0.089346866,48.76903202,0,10.51612663,0,3.098346252,7.944667455,0,0,3.689612266,0.173277645,0.013141882,0,0.383856644,0.355390651,0.167607501,0,0,0.024078387,0,0,0.004669211,0,0,0.013040573,0,0,0,2.81260736,0,14.82040499,0.004077307,0,0,0,0,0,0,0,0,0,0,0.537792686,0,0,0,0,0,0,0,0,0,0,0,0.051616022,0,0,0,0,0.009145877,0,0,0,0,0,0,0,0,0,0,0.014775595,0,0,0,0,0,0,0.009053494,0.341192968,0,4.478299526,0.004839,1.212240273,0,0,0,0,0,0,0.031025845,0,0,0,0.008557863,0,0,0,0.004077307,0,0,0,0,0,0,5727.459565,MHI,Hawaii,HAW_KONA,2015,65,0.073341436,0.054269991,2.192554544,0,1.460077815,0,0.672578428,0.84591764,0,0,0.730479879,0.071521476,0.0075031,0,0.061297367,0.113520359,0.059605298,0,0,0.012857449,0,0,0.004661547,0,0,0.009844532,0,0,0,0.484173372,0,1.990199852,0.004069722,0,0,0,0,0,0,0,0,0,0,0.085391368,0,0,0,0,0,0,0,0,0,0,0,0.05152,0,0,0,0,0.009130865,0,0,0,0,0,0,0,0,0,0,0.011454988,0,0,0,0,0,0,0.006284205,0.064829656,0,0.711668782,0.004831057,0.24913072,0,0,0,0,0,0,0.031002369,0,0,0,0.006047493,0,0,0,0.004069722,0,0,0,0,0,0
111,MHI,Hawaii,HAW_PUNA,2015,4,0,0.335909938,83.49639999,0,1.213379804,0,0.963788587,1.835264697,0,0,9.468249266,0,0.079044146,0,0.079842572,0,0.079044146,0,0,0.333919437,0,0,0,0,0,0,0,0,0,1.277569895,0,0.246802291,0,0,0,0,0,0,0,0,0,0,0,0.342790863,0,0,0,0,0,0,0,0,0,0,0,0.089107648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158886718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3050.747533,MHI,Hawaii,HAW_PUNA,2015,4,0,0.001434526,3.599084171,0,0.720056537,0,0.41104756,0.321527587,0,0,3.0656148,0,0.079030487,0,0.079828775,0,0.079030487,0,0,0.236411136,0,0,0,0,0,0,0,0,0,0.400916031,0,0.087905493,0,0,0,0,0,0,0,0,0,0,0,0.275293413,0,0,0,0,0,0,0,0,0,0,0,0.089093757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000798288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,MHI,Kauai,KAU_EAST,2015,20,0.430527299,0.353774441,76.09045793,0,1.578787899,0,3.335383813,1.219166695,0,0,9.562761196,0.062368619,0.124026551,0,0.974615501,0.95635691,0.061035386,0,0,0.030499108,0,0,0,0,0,0.020564408,0,0,0,1.240107243,0,1.819727683,0.144867075,0,0,0,0,0,0,0,0,0,0,1.387839541,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010211907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04084763,0.055715596,0.500357571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11545.39381,MHI,Kauai,KAU_EAST,2015,20,0.12086193,0.112966285,2.752665861,0,0.458280247,0,1.661184598,0.423982851,0,0,2.584274266,0.033496358,0.065013331,0,0.371060472,0.436978449,0.029056786,0,0,0.022088055,0,0,0,0,0,0.014043979,0,0,0,0.310240177,0,0.325152263,0.037417841,0,0,0,0,0,0,0,0,0,0,0.50423488,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010208261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040833045,0.04668282,0.282376555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,MHI,Lanai,LAN_SOUTH,2015,15,0.604626526,0.210886961,73.07744728,0,1.698597212,0.098577256,3.507222645,1.978280403,0,0,3.593411919,0.250456326,0,0,0.069285357,0.223332674,0.147824846,0,0,0.041894949,0,0,0,0,0,0.013332265,0,0,0,3.504645274,0,8.600420093,0,0,0,0,0,0,0,0,0,0,0,0.085114282,0,0,0,0,0,0,0,0,0,0,0,0.381740876,0,0,0,0,0,0,0,0,0,0,0.014354251,0,0,0,0,0,0,0,0,0,0,0,0,0.141828365,0,0.612062181,0,1.144658061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1480.663929,MHI,Lanai,LAN_SOUTH,2015,15,0.324858798,0.115205723,2.081573624,0,0.324783443,0.086111786,0.90992971,0.441553899,0,0,0.743875368,0.108901356,0,0,0.034859107,0.067543706,0.069156812,0,0,0.041809009,0,0,0,0,0,0.013304917,0,0,0,0.662420279,0,1.598142295,0,0,0,0,0,0,0,0,0,0,0,0.085057221,0,0,0,0,0,0,0,0,0,0,0,0.328860566,0,0,0,0,0,0,0,0,0,0,0.014324806,0,0,0,0,0,0,0,0,0,0,0,0,0.128365658,0,0.25786329,0,0.314615824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,MHI,Maui,MAI_KAHULUI,2015,15,0.674257332,2.979811135,56.11456167,0,6.520313657,0.020115201,0.530336041,4.751772964,0.41345553,0,1.509481284,0.052734415,0.020820997,0,0.251811639,0.278322965,0.026098155,0,0,0.108479473,0,0,0.829872308,0,0,0,0,0,0,0.796062467,0,5.706977768,0.040230401,0,0,0,0,0,0,0,0,0,0,6.76313562,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246579306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070998484,0.11268247,0.35977921,0,1.330522745,0.143683263,9.264731053,0.042204483,0,0,0,0,0,0.020321864,0,0,0,0.019846101,0,0,0,0,0,0,0,0,0,0,2387.641553,MHI,Maui,MAI_KAHULUI,2015,15,0.14826052,0.925172307,3.866128409,0,1.16025612,0.020097446,0.451318484,0.901305369,0.198596475,0,0.56805535,0.052698422,0.02080262,0,0.118386856,0.208665465,0.026080341,0,0,0.066288848,0,0,0.433898345,0,0,0,0,0,0,0.218037464,0,1.174197699,0.040194892,0,0,0,0,0,0,0,0,0,0,2.118693144,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24636827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054828536,0.06622678,0.152252718,0,0.371048199,0.086558296,2.419697135,0.042168362,0,0,0,0,0,0.020303927,0,0,0,0.019828584,0,0,0,0,0,0,0,0,0,0
119,MHI,Maui,MAI_KIHEI,2015,10,3.246380035,0.029856212,49.56344123,0,2.402778695,0.034684366,0.528169865,0.739120141,0,0,3.330347048,0.46810204,0,0,0.087357288,0,0.222020159,0,0,0.082529135,0,0,0,0,0,0,0,0,0,1.423149177,0,7.994794297,0,0,0,0,0,0,0,0,0,0,0,13.56285343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.609111031,0.716882538,0.313882526,0,7.623398357,0,0.537894129,0,0,0,0,0,0,0.096359032,0,0,0,5.386889273,0,0,0,0,0,0,0,0,0,0,1870.557691,MHI,Maui,MAI_KIHEI,2015,10,1.103198862,0.02983324,3.79819243,0,0.939139842,0.034658948,0.352527642,0.304090538,0,0,0.986767592,0.227240676,0,0,0.063032537,0,0.067688535,0,0,0.060513472,0,0,0,0,0,0,0,0,0,0.454609858,0,1.928597832,0,0,0,0,0,0,0,0,0,0,0,2.655386813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.739276608,0.296259854,0.152748754,0,1.485624147,0,0.293106178,0,0,0,0,0,0,0.096288416,0,0,0,1.502463222,0,0,0,0,0,0,0,0,0,0
120,MHI,Maui,MAI_NE,2015,2,0.33557047,7.035756773,68.50239052,0,3.183430226,0,5.35734327,3.855693475,0,0,3.852326547,0,0,0,1.677291194,0.334448161,0.16722408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.191263945,0.334448161,0,0,0,0,0,0,0,0,0,0,0.33557047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.501672241,0.33557047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,883.3579854,MHI,Maui,MAI_NE,2015,2,0.335475486,0.346695402,4.07170749,0,0.507701196,0,1.665596519,1.848481149,0,0,0.161005794,0,0,0,1.342462941,0.334353495,0.167176747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.183956635,0.334353495,0,0,0,0,0,0,0,0,0,0,0.335475486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.501530242,0.335475486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,MHI,Molokai,MOL_NW,2015,16,0.215378656,0.492081729,86.01616068,0,1.135853297,0,0.04149507,2.375625447,0,0,4.403951048,0.01819639,0,0,0.237178276,0,0.023034895,0,0,0.041372125,0,0,0,0,0,0,0,0,0,2.238563005,0,1.393240676,0.356671979,0,0,0,0,0,0,0,0,0,0,0.104452524,0,0,0,0,0,0,0,0,0,0,0,0.186729658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040596458,0.661099572,0,0,0,0,0,0,0,0,0,0,0.018318514,0,0,0,0,0,0,0,0,0,0,1835.461592,MHI,Molokai,MOL_NW,2015,16,0.079129469,0.208940187,1.59288537,0,0.249483248,0,0.029499032,0.878968217,0,0,1.382131661,0.018173675,0,0,0.117631058,0,0.023011318,0,0,0.029422777,0,0,0,0,0,0,0,0,0,0.595909411,0,0.456973778,0.169184836,0,0,0,0,0,0,0,0,0,0,0.046903289,0,0,0,0,0,0,0,0,0,0,0,0.165630635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028818652,0.311788425,0,0,0,0,0,0,0,0,0,0,0.018295646,0,0,0,0,0,0,0,0,0,0
122,MHI,Molokai,MOL_SOUTH,2015,32,1.77817729,0.186429911,54.6427045,0,3.573774281,0.18609523,1.225975208,1.82358357,0.33103852,0,5.618706547,0.401203503,0.052734989,0,0.351637927,0.005605176,0.439864142,0,0,0.064657744,0,0,0.141792949,0,0,0.004778289,0,0,0,2.337175446,0,4.087060511,0.246618858,0,0,0,0,0,0,0,0,0,0,8.455331194,0,0,0,0,0,0,0,0,0,0,0,0.094272627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.633091354,0.071950007,0.092570387,0,5.451586041,0,0.983818614,0,0,0,0,0,0,0.141090684,0,0,0.023015059,5.553659441,0,0,0,0,0,0,0,0,0,0,6129.325315,MHI,Molokai,MOL_SOUTH,2015,32,0.431648645,0.084064248,4.547851708,0,1.099841727,0.116393333,0.3033416,0.665918286,0.282347169,0,1.732265186,0.121953573,0.047447309,0,0.115934691,0.005598211,0.219749185,0,0,0.032476469,0,0,0.094545563,0,0,0.004770894,0,0,0,0.707352795,0,0.904088414,0.103522316,0,0,0,0,0,0,0,0,0,0,2.36774436,0,0,0,0,0,0,0,0,0,0,0,0.072329517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.727633742,0.051116952,0.056606073,0,1.622631618,0,0.384350908,0,0,0,0,0,0,0.11786302,0,0,0.02300826,1.382842881,0,0,0,0,0,0,0,0,0,0
123,MHI,Niihau,NII_EAST,2015,12,0.057879501,0.252991275,80.1295432,0,0.979986789,0,4.574345828,0.919804557,0,0,10.54886253,0,0.027295318,0,0.495260348,0,0.054957017,0,0,0.173541982,0,0,0,0,0,0.061612679,0,0,0,0.884392788,0,0.485053202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030400993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027295318,0.296776665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2779.451672,MHI,Niihau,NII_EAST,2015,12,0.040958026,0.148603408,3.352444436,0,0.422155132,0,2.174568463,0.403754004,0,0,2.975558554,0,0.027280323,0,0.308983449,0,0.054926825,0,0,0.173435953,0,0,0,0,0,0.06158269,0,0,0,0.433627032,0,0.18575839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030386196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027280323,0.168565037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,MHI,Niihau,NII_LEHUA,2015,15,0.066160289,0.130700357,83.62221693,0,2.649031762,0,0.215021257,4.551687944,0,0.015966537,3.383229378,0,0.21562192,0,1.308454228,0.050193751,0.025711135,0,0,0.043822051,0,0.047899611,0,0,0,0,0,0,0,2.501720551,0,0.47637643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015966537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024188765,0,0,0,0,0.573229818,0,0,0,0,0,0,0,0,0,0,0.027473932,0,0,0,0.055326814,0,0,0,0,0,0,1105.5,MHI,Niihau,NII_LEHUA,2015,15,0.052586912,0.061721022,1.928350628,0,0.574870977,0,0.090282514,1.08558758,0,0.015928549,1.042752732,0,0.091759148,0,0.479739196,0.05011651,0.025671569,0,0,0.032054034,0,0.047785646,0,0,0,0,0,0,0,0.772809112,0,0.163027427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015928549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024151542,0,0,0,0,0.161036385,0,0,0,0,0,0,0,0,0,0,0.027435181,0,0,0,0.055248779,0,0,0,0,0,0
125,MHI,Niihau,NII_WEST,2015,21,0.022971871,2.274591597,86.81701911,0,1.526431036,0,0.212188105,2.249573603,0,0,2.842949519,0,0.090712694,0,1.529038389,0,0,0,0,0.009653359,0,0,0,0,0,0,0,0,0,1.059561145,0,0.039997574,0.085539798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009686194,0,0.045943741,0,0,0,0,0.864559451,0,0,0,0,0,0,0,0,0,0,0,0.017083222,0.137167471,0.117130332,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04820179,0,0,0,0,0,0,5380.849639,MHI,Niihau,NII_WEST,2015,21,0.022964048,1.330849349,2.054516976,0,0.576709597,0,0.108007392,0.534134585,0,0,0.808422288,0,0.036441138,0,0.553590988,0,0,0,0,0.009645481,0,0,0,0,0,0,0,0,0,0.573903895,0,0.028582437,0.070697755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009678289,0,0.045928095,0,0,0,0,0.728337673,0,0,0,0,0,0,0,0,0,0,0,0.017075372,0.057323033,0.071641974,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027615994,0,0,0,0,0,0
